,movieId,title,rating_count,rating_avg,imdbId,tmdbId,tags,posterUrl
7897,95311,Presto (2008),1,5.0,1245104.0,13042.0,,NaN
7898,95313,Jack-Jack Attack (2005),1,4.5,455565.0,13932.0,,NaN
7899,95377,One Man Band (2005),3,3.8,479113.0,13933.0,,NaN
7900,95441,Ted (2012),21,3.3,1637725.0,72105.0,,NaN
7901,95449,Magic Mike (2012),5,2.7,1915581.0,77930.0,,NaN
7902,95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),1,4.0,142237.0,39103.0,,NaN
7903,95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),2,4.0,1125254.0,24752.0,,NaN
7904,95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),2,3.8,142241.0,39104.0,,NaN
7905,95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),1,4.0,142242.0,34433.0,,NaN
7906,95508,Cleanskin (2012),1,3.5,1598873.0,95516.0,,NaN
7907,95510,"Amazing Spider-Man, The (2012)",30,3.2,948470.0,1930.0,,NaN
7908,95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),1,4.0,142238.0,39105.0,,NaN
7909,95543,Ice Age 4: Continental Drift (2012),6,2.9,1667889.0,57800.0,,NaN
7910,95558,Beasts of the Southern Wild (2012),7,3.4,2125435.0,84175.0,,NaN
7911,95583,Savages (2012),2,2.8,1615065.0,82525.0,,NaN
7912,95624,"Firm, The (2009)",1,3.0,1313113.0,31218.0,,NaN
7913,95633,Spirit Camp (2009),1,4.5,1078933.0,40770.0,,NaN
7914,95654,Geri's Game (1997),3,4.2,131409.0,13929.0,,NaN
7915,95690,Some Guy Who Kills People (2011),1,4.5,1568341.0,80468.0,,NaN
7916,95717,Treasure Island (2012),1,2.0,1820723.0,83191.0,,NaN
7917,95720,"Watch, The (2012)",9,3.0,1298649.0,80035.0,,NaN
7918,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",1,3.0,283851.0,193976.0,,NaN
7919,95744,2 Days in New York (2012),1,2.5,1602472.0,84165.0,,NaN
7920,95761,Killer Joe (2011),1,4.5,1726669.0,73567.0,,NaN
7921,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),1,4.0,285036.0,44251.0,,NaN
7922,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),1,4.0,142234.0,39106.0,,NaN
7923,95796,Anaconda: The Offspring (2008),1,0.5,1137996.0,14863.0,,NaN
7924,95839,"Christmas Carol, A (1999)",1,3.0,216621.0,16716.0,In Netflix queue,NaN
7925,95843,Goodbye Charlie (1964),1,5.0,58154.0,52906.0,,NaN
7926,95858,For the Birds (2000),5,3.9,248808.0,13930.0,In Netflix queue,NaN
7927,95873,Ruby Sparks (2012),4,3.5,1839492.0,103332.0,,NaN
7928,95875,Total Recall (2012),8,3.2,1386703.0,64635.0,,NaN
7929,95939,"Angels' Share, The (2012)",1,4.0,1924394.0,103747.0,,NaN
7930,95949,"Immature, The (Immaturi) (2011)",1,3.5,1630637.0,56909.0,,NaN
7931,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),1,4.0,142245.0,39323.0,,NaN
7932,96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),2,3.2,142247.0,39324.0,Amtrak| Homeless| independent| New York| Sundance award winner| Train,NaN
7933,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),1,2.0,142232.0,18095.0,,NaN
7934,96020,Sidewalls (Medianeras) (2011),3,3.7,1235841.0,76696.0,psychology,NaN
7935,96079,Skyfall (2012),50,3.8,1074638.0,37724.0,,NaN
7936,96084,Hands Over the City (Le mani sulla città) (1963),1,4.5,57286.0,58383.0,austere,NaN
7937,96110,"Campaign, The (2012)",9,3.4,1790886.0,77953.0,,NaN
7938,96114,Brake (2012),1,2.0,1990181.0,85414.0,,NaN
7939,96121,Hope Springs (2012),1,1.0,1535438.0,82696.0,,NaN
7940,96150,"Queen of Versailles, The (2012)",1,2.0,2125666.0,84327.0,,NaN
7941,96281,ParaNorman (2012),2,3.5,1623288.0,77174.0,,NaN
7942,96283,Diary of a Wimpy Kid: Dog Days (2012),1,3.0,2023453.0,82650.0,,NaN
7943,96373,Broken (2012),1,4.5,1441940.0,109584.0,,NaN
7944,96411,6 Days to Air: The Making of South Park (2011),1,4.0,2076781.0,76360.0,,NaN
7945,96417,Premium Rush (2012),5,3.2,1547234.0,49526.0,,NaN
7946,96430,"Odd Life of Timothy Green, The (2012)",1,5.0,1462769.0,71864.0,,NaN
7947,96432,Lawless (2012),4,3.6,1212450.0,82633.0,,NaN
7948,96448,Piranha 3DD (a.k.a. Piranha DD) (2012),3,2.2,1714203.0,71668.0,,NaN
7949,96471,Prime Suspect 3 (1993),1,3.0,106104.0,202043.0,,NaN
7950,96488,Searching for Sugar Man (2012),4,4.2,2125608.0,84334.0,,NaN
7951,96518,Prime Suspect 6: The Last Witness (2003),1,3.0,365651.0,263947.0,,NaN
7952,96520,Prime Suspect: The Lost Child (1995),1,2.0,114182.0,215999.0,,NaN
7953,96530,Conception (2011),1,2.5,1619277.0,83403.0,,NaN
7954,96563,Paradise Lost 3: Purgatory (2011),1,4.0,2028530.0,83660.0,,NaN
7955,96567,"Words, The (2012)",1,4.0,1840417.0,83686.0,,NaN
7956,96588,Pitch Perfect (2012),20,3.6,1981677.0,114150.0,,NaN
7957,96606,Samsara (2011),3,3.8,770802.0,89708.0,,NaN
7958,96608,Runaway Brain (1995) ,1,5.0,114308.0,67166.0,,NaN
7959,96610,Looper (2012),32,3.6,1276104.0,59967.0,,NaN
7960,96616,That's My Boy (2012),3,2.5,1232200.0,87428.0,,NaN
7961,96655,Robot & Frank (2012),3,3.0,1990314.0,84329.0,,NaN
7962,96691,Resident Evil: Retribution (2012),2,3.8,1855325.0,71679.0,,NaN
7963,96726,Lola Versus (2012),1,1.5,1710417.0,100529.0,,NaN
7964,96728,"Master, The (2012)",6,3.9,1560747.0,68722.0,,NaN
7965,96737,Dredd (2012),14,3.7,1343727.0,49049.0,,NaN
7966,96811,End of Watch (2012),6,3.9,1855199.0,77016.0,,NaN
7967,96815,V/H/S (2012),2,2.8,2105044.0,84348.0,,NaN
7968,96821,"Perks of Being a Wallflower, The (2012)",20,3.8,1659337.0,84892.0,,NaN
7969,96829,"Hunt, The (Jagten) (2012)",10,4.3,2106476.0,103663.0,,NaN
7970,96832,Holy Motors (2012),1,5.0,2076220.0,103328.0,,NaN
7971,96861,Taken 2 (2012),7,3.3,1397280.0,82675.0,,NaN
7972,96917,House at the End of the Street (2012),1,4.0,1582507.0,82505.0,,NaN
7973,96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),1,5.0,319901.0,45397.0,,NaN
7974,96945,Love Lasts Three Years (L'amour dure trois ans) (2011),1,3.5,1638328.0,85735.0,,NaN
7975,96964,"Tall Man, The (2012)",1,1.5,1658837.0,86597.0,,NaN
7976,96975,LOL (2012),1,3.5,1592873.0,80271.0,,NaN
7977,97024,Rust and Bone (De rouille et d'os) (2012),1,0.5,2053425.0,97365.0,,NaN
7978,97168,Marley (2012),2,3.5,1183919.0,90125.0,,NaN
7979,97172,Frankenweenie (2012),2,2.5,1142977.0,62214.0,,NaN
7980,97188,Sinister (2012),1,4.0,1922777.0,82507.0,,NaN
7981,97194,"Thing: Terror Takes Shape, The (1998)",1,1.0,376921.0,92171.0,police,NaN
7982,97225,Hotel Transylvania (2012),11,3.4,837562.0,76492.0,,NaN
7983,97230,Side by Side (2012),1,3.0,2014338.0,110354.0,show business,NaN
7984,97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),1,3.5,54325.0,71723.0,,NaN
7985,97304,Argo (2012),28,4.0,1024648.0,68734.0,,NaN
7986,97306,Seven Psychopaths (2012),15,3.5,1931533.0,86838.0,,NaN
7987,97328,Liberal Arts (2012),1,3.0,1872818.0,84306.0,,NaN
7988,97470,Catch .44 (2011),2,1.2,1886493.0,75736.0,,NaN
7989,97643,[REC]³ 3 Génesis (2012),2,3.0,1649444.0,80280.0,,NaN
7990,97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),1,2.5,1597522.0,99770.0,,NaN
7991,97701,Paranormal Activity 4 (2012),1,3.0,2109184.0,82990.0,,NaN
7992,97742,Alex Cross (2012),1,1.5,1712170.0,94348.0,,NaN
7993,97752,Cloud Atlas (2012),19,3.7,1371111.0,83542.0,,NaN
7994,97757,'Hellboy': The Seeds of Creation (2004),1,4.0,424755.0,72867.0,,NaN
7995,97785,Silent Hill: Revelation 3D (2012),1,3.0,938330.0,61012.0,,NaN
7996,97836,Here Comes the Boom (2012),7,2.6,1648179.0,87826.0,,NaN
7997,97858,Mental (2012),1,2.0,1655416.0,126797.0,,NaN
7998,97860,Killing Them Softly (2012),4,3.1,1764234.0,64689.0,,NaN
7999,97866,"Imposter, The (2012)",2,4.8,1966604.0,84287.0,,NaN
8000,97870,"Sessions, The (Surrogate, The) (2012)",1,4.0,1866249.0,113947.0,,NaN
8001,97904,Smashed (2012),1,4.0,2063781.0,84341.0,,NaN
8002,97913,Wreck-It Ralph (2012),22,3.8,1772341.0,82690.0,,NaN
8003,97921,Silver Linings Playbook (2012),30,3.7,1045658.0,82693.0,,NaN
8004,97923,Flight (2012),9,3.5,1907668.0,87502.0,,NaN
8005,97936,Anna Karenina (2012),1,3.0,1781769.0,96724.0,,NaN
8006,97938,Life of Pi (2012),31,3.6,454876.0,87827.0,,NaN
8007,97950,"Man with the Iron Fists, The (2012)",1,2.5,1258972.0,97430.0,,NaN
8008,97988,"Bay, The (2012)",1,2.5,1713476.0,123105.0,,NaN
8009,98061,Himizu (2011),1,3.5,1900893.0,98631.0,,NaN
8010,98083,Jackass 3.5 (2011),2,4.0,1753968.0,65851.0,,NaN
8011,98122,Indie Game: The Movie (2012),2,3.0,1942884.0,80215.0,politics,NaN
8012,98124,"Batman: The Dark Knight Returns, Part 1 (2012)",7,3.9,2313197.0,123025.0,,NaN
8013,98154,Lincoln (2012),4,4.5,443272.0,72976.0,,NaN
8014,98160,Nature Calls (2012),1,1.5,1493157.0,135708.0,In Netflix queue,NaN
8015,98175,Vamps (2012),1,1.5,1545106.0,73935.0,,NaN
8016,98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",4,1.9,1673434.0,50620.0,,NaN
8017,98230,10 Years (2011),1,3.5,1715873.0,58547.0,,NaN
8018,98239,Red Dawn (2012),2,2.2,1234719.0,60747.0,,NaN
8019,98243,Rise of the Guardians (2012),12,3.8,1446192.0,81188.0,remade,NaN
8020,98279,"Fantastic Fear of Everything, A (2012)",2,4.0,2006040.0,101519.0,,NaN
8021,98296,Deadfall (2012),1,1.5,1667310.0,97614.0,,NaN
8022,98361,Byzantium (2012),1,4.0,1531901.0,102780.0,,NaN
8023,98491,Paperman (2012),8,4.4,2388725.0,140420.0,,NaN
8024,98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",2,3.0,79315.0,19274.0,,NaN
8025,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),1,3.0,80623.0,18867.0,,NaN
8026,98585,Hitchcock (2012),5,3.5,975645.0,112336.0,,NaN
8027,98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),1,4.5,1798188.0,83389.0,,NaN
8028,98607,Redline (2009),1,4.5,1483797.0,71883.0,,NaN
8029,98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),2,3.0,86605.0,25539.0,,NaN
8030,98633,My Lucky Stars (Fuk sing go jiu) (1985),1,3.5,89177.0,10044.0,,NaN
8031,98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",1,2.5,66798.0,34280.0,,NaN
8032,98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",1,2.5,1979172.0,110392.0,,NaN
8033,98809,"Hobbit: An Unexpected Journey, The (2012)",40,3.8,903624.0,49051.0,In Netflix queue,NaN
8034,98836,Hyde Park on Hudson (2012),1,2.0,1477855.0,87504.0,,NaN
8035,98908,How to Make Love to a Woman (2010),1,1.5,1241017.0,40722.0,,NaN
8036,98961,Zero Dark Thirty (2012),14,4.1,1790885.0,97630.0,,NaN
8037,99005,Fire with Fire (2012),1,1.5,1925431.0,139567.0,,NaN
8038,99007,Warm Bodies (2013),14,3.5,1588173.0,82654.0,,NaN
8039,99030,Wrong (2012),1,4.0,1901040.0,83186.0,,NaN
8040,99087,Playing for Keeps (2012),1,3.0,1540128.0,77875.0,,NaN
8041,99106,"Guilt Trip, The (2012)",3,2.5,1694020.0,82687.0,,NaN
8042,99112,Jack Reacher (2012),12,3.4,790724.0,75780.0,,NaN
8043,99114,Django Unchained (2012),71,3.9,1853728.0,68718.0,,NaN
8044,99117,This Is 40 (2012),8,3.1,1758830.0,89492.0,,NaN
8045,99122,I Bought a Vampire Motorcycle (1990),1,3.5,97550.0,41153.0,,NaN
8046,99130,Ice Cream Man (1995),1,3.5,113376.0,44470.0,,NaN
8047,99145,"Impossible, The (Imposible, Lo) (2012)",3,3.7,1649419.0,80278.0,,NaN
8048,99149,"Misérables, Les (2012)",7,3.5,1707386.0,82695.0,,NaN
8049,99191,Campfire Tales (1997),1,4.0,115813.0,16315.0,,NaN
8050,99415,Parental Guidance (2012),1,2.0,1047540.0,88042.0,,NaN
8051,99437,John Dies at the End (2012),2,4.0,1783732.0,75761.0,,NaN
8052,99532,"Misérables, Les (2000)",2,2.2,230534.0,193380.0,,NaN
8053,99574,Promised Land (2012),1,3.0,2091473.0,133694.0,,NaN
8054,99636,English Vinglish (2012),1,5.0,2181931.0,118628.0,,NaN
8055,99638,Fish Story (Fisshu sutôrî) (2009),1,3.0,1244666.0,38010.0,,NaN
8056,99721,Texas Chainsaw 3D (2013),1,1.5,1572315.0,76617.0,,NaN
8057,99728,Gangster Squad (2013),3,3.3,1321870.0,82682.0,,NaN
8058,99750,"Iceman, The (2012)",1,3.5,1491044.0,68812.0,,NaN
8059,99764,It's Such a Beautiful Day (2012),2,4.2,2396224.0,147538.0,,NaN
8060,99813,"Batman: The Dark Knight Returns, Part 2 (2013)",8,3.9,2166834.0,142061.0,,NaN
8061,99846,Everything or Nothing: The Untold Story of 007 (2012),1,3.0,2366308.0,135921.0,,NaN
8062,99853,Codependent Lesbian Space Alien Seeks Same (2011),1,4.0,1762248.0,105538.0,,NaN
8063,99910,"Last Stand, The (2013)",2,3.2,1549920.0,76640.0,,NaN
8064,99917,Upstream Color (2013),3,3.2,2084989.0,145197.0,,NaN
8065,99992,Shadow Dancer (2012),1,3.0,1770734.0,84336.0,,NaN
8066,100044,Human Planet (2011),1,4.0,1806234.0,69372.0,,NaN
8067,100068,Comme un chef (2012),1,3.5,1911553.0,85872.0,,NaN
8068,100083,Movie 43 (2013),3,3.5,1333125.0,87818.0,,NaN
8069,100106,"Pervert's Guide to Ideology, The (2012)",1,3.5,2152198.0,128190.0,,NaN
8070,100159,Sightseers (2012),1,4.5,2023690.0,117974.0,,NaN
8071,100163,Hansel & Gretel: Witch Hunters (2013),5,2.9,1428538.0,60304.0,,NaN
8072,100194,Jim Jefferies: Fully Functional (EPIX) (2012),1,4.5,2274356.0,146837.0,,NaN
8073,100226,Why Stop Now (2012),1,1.5,1853643.0,118677.0,,NaN
8074,100277,Tabu (2012),1,4.0,2153963.0,93858.0,,NaN
8075,100302,Upside Down (2012),1,3.0,1374992.0,58244.0,,NaN
8076,100304,"Liability, The (2012)",1,3.0,2081437.0,162145.0,,NaN
8077,100306,Angst  (1983),1,3.5,165623.0,18912.0,,NaN
8078,100326,Stand Up Guys (2012),1,2.5,1389096.0,121824.0,,NaN
8079,100383,Side Effects (2013),6,3.9,2053463.0,109421.0,,NaN
8080,100390,Identity Thief (2013),4,2.9,2024432.0,109431.0,,NaN
8081,100397,"ABCs of Death, The (2012)",1,3.5,1935896.0,87436.0,,NaN
8082,100487,Beautiful Creatures (2013),1,2.0,1559547.0,109491.0,,NaN
8083,100498,"Good Day to Die Hard, A (2013)",6,2.1,1606378.0,47964.0,,NaN
8084,100507,21 and Over (2013),4,3.6,1711425.0,107811.0,,NaN
8085,100527,Safe Haven (2013),1,4.0,1702439.0,112949.0,,NaN
8086,100553,Frozen Planet (2011),2,4.5,2092588.0,134481.0,,NaN
8087,100556,"Act of Killing, The (2012)",1,5.0,2375605.0,123678.0,,NaN
8088,100579,Universal Soldier: Day of Reckoning (2012),1,4.0,1659343.0,122857.0,,NaN
8089,100611,Escape from Planet Earth (2013),2,4.0,765446.0,68179.0,,NaN
8090,100714,Before Midnight (2013),3,3.5,2209418.0,132344.0,,NaN
8091,100737,Snitch (2013),1,3.5,882977.0,134411.0,,NaN
8092,100810,Dark Skies (2013),2,3.0,2387433.0,145135.0,,NaN
8093,100843,Oh Boy (A Coffee in Berlin) (2012),1,3.5,1954701.0,130739.0,,NaN
8094,100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),2,4.8,2017561.0,170657.0,In Netflix queue,NaN
8095,100906,Maniac Cop 2 (1990),1,5.0,100107.0,28090.0,,NaN
8096,101025,Jack the Giant Slayer (2013),5,2.2,1351685.0,81005.0,,NaN
8097,101070,Wadjda (2012),1,2.5,2258858.0,129112.0,,NaN
8098,101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",1,2.5,1663636.0,59255.0,,NaN
8099,101074,"Legend of Sleepy Hollow, The (1949)",1,2.0,51850.0,43650.0,,NaN
8100,101076,G.I. Joe: Retaliation (2013),3,3.0,1583421.0,72559.0,,NaN
8101,101088,Stoker (2013),2,3.8,1682180.0,86825.0,,NaN
8102,101112,Oz the Great and Powerful (2013),6,3.1,1623205.0,68728.0,,NaN
8103,101142,"Croods, The (2013)",9,3.8,481499.0,49519.0,,NaN
8104,101283,"Incredible Burt Wonderstone, The (2013)",3,2.8,790628.0,124459.0,,NaN
8105,101360,"Call, The (2013)",1,1.5,1911644.0,158011.0,,NaN
8106,101362,Olympus Has Fallen (2013),8,2.9,2302755.0,117263.0,,NaN
8107,101415,"First Time, The (2012)",2,1.5,1763303.0,84199.0,,NaN
8108,101423,Mezzo Forte (1998),1,3.0,427531.0,55892.0,,NaN
8109,101525,"Place Beyond the Pines, The (2012)",5,3.5,1817273.0,97367.0,,NaN
8110,101529,"Brass Teapot, The (2012)",1,2.0,1935902.0,127867.0,,NaN
8111,101531,Phil Spector (2013),1,2.0,1745862.0,173153.0,,NaN
8112,101577,"Host, The (2013)",4,2.5,1517260.0,72710.0,,NaN
8113,101612,Admission (2013),4,3.0,1814621.0,144340.0,,NaN
8114,101739,Evil Dead (2013),2,3.2,1288558.0,109428.0,,NaN
8115,101741,Trance (2013),2,3.8,1924429.0,68727.0,,NaN
8116,101765,"Perfect Plan, A (Plan parfait, Un) (2012)",2,4.2,1986843.0,133698.0,,NaN
8117,101864,Oblivion (2013),20,3.3,1483013.0,75612.0,,NaN
8118,101884,Dark Tide (2012),1,1.5,1507563.0,59963.0,,NaN
8119,101895,42 (2013),1,4.0,453562.0,109410.0,,NaN
8120,101962,Wolf Children (Okami kodomo no ame to yuki) (2012),4,4.0,2140203.0,110420.0,,NaN
8121,101973,Disconnect (2012),1,1.5,1433811.0,127517.0,,NaN
8122,102007,"Invincible Iron Man, The (2007)",1,3.0,903135.0,13647.0,,NaN
8123,102025,Yongary: Monster from the Deep (1967),1,0.5,61549.0,42699.0,,NaN
8124,102033,Pain & Gain (2013),5,3.2,1980209.0,134374.0,,NaN
8125,102058,Hulk Vs. (2009),1,3.0,1325753.0,15257.0,,NaN
8126,102066,Resolution (2012),1,4.0,1977895.0,121606.0,,NaN
8127,102070,Grabbers (2012),1,3.0,1525366.0,84204.0,,NaN
8128,102084,Justice League: Doom (2012) ,1,5.0,2027128.0,76589.0,,NaN
8129,102088,"Grandmaster, The (Yi dai zong shi) (2013)",1,2.0,1462900.0,44865.0,,NaN
8130,102123,This Is the End (2013),14,3.2,1245492.0,109414.0,,NaN
8131,102125,Iron Man 3 (2013),32,3.6,1300854.0,68721.0,,NaN
8132,102165,"English Teacher, The (2013)",1,2.0,2055765.0,174321.0,,NaN
8133,102194,Mud (2012),3,4.3,1935179.0,103731.0,,NaN
8134,102217,Bill Hicks: Revelations (1993),1,5.0,152183.0,25117.0,,NaN
8135,102278,Pawn (2013),1,2.0,1551630.0,165739.0,,NaN
8136,102338,Shaolin Temple (Shao Lin si) (1976),1,4.5,75202.0,45736.0,,NaN
8137,102378,Syrup (2013),2,2.8,762138.0,72525.0,,NaN
8138,102407,"Great Gatsby, The (2013)",20,3.4,1343092.0,64682.0,,NaN
8139,102445,Star Trek Into Darkness (2013),27,3.7,1408101.0,54138.0,,NaN
8140,102481,"Internship, The (2013)",10,3.5,2234155.0,116741.0,,NaN
8141,102590,Darkon (2006),1,3.0,462246.0,16150.0,,NaN
8142,102602,Mimino (1977),1,4.0,76391.0,27861.0,,NaN
8143,102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),1,4.5,70233.0,20803.0,,NaN
8144,102684,Only God Forgives (2013),2,3.8,1602613.0,77987.0,,NaN
8145,102686,"Hangover Part III, The (2013)",8,3.4,1951261.0,109439.0,,NaN
8146,102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",7,3.4,1905041.0,82992.0,,NaN
8147,102720,Epic (2013),2,3.0,848537.0,116711.0,,NaN
8148,102735,Captain America (1979),1,0.5,78937.0,197467.0,,NaN
8149,102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),1,4.0,389448.0,86282.0,,NaN
8150,102747,"Rink, The (1916)",1,3.5,7264.0,2077.0,,NaN
8151,102749,Captain America II: Death Too Soon (1979),1,0.5,78938.0,197481.0,,NaN
8152,102760,Down Terrace (2009),1,4.0,1489167.0,42151.0,,NaN
8153,102800,Frances Ha (2012),1,2.5,2347569.0,121986.0,Van Gogh,NaN
8154,102802,"Lords of Salem, The (2012)",1,2.5,1731697.0,104755.0,,NaN
8155,102819,Behind the Candelabra (2013),1,3.0,1291580.0,119675.0,,NaN
8156,102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),1,3.5,262240.0,130824.0,,NaN
8157,102852,With Great Power: The Stan Lee Story (2012),1,3.0,1091863.0,86843.0,,NaN
8158,102880,After Earth (2013),2,1.0,1815862.0,82700.0,,NaN
8159,102903,Now You See Me (2013),22,3.4,1670345.0,75656.0,,NaN
8160,102984,Inhuman Resources (Redd Inc.) (2012),1,4.5,1857842.0,133463.0,,NaN
8161,102993,"Way, Way Back, The (2013)",4,3.1,1727388.0,147773.0,,NaN
8162,103027,Much Ado About Nothing (2012),1,3.0,2094064.0,91739.0,,NaN
8163,103042,Man of Steel (2013),22,3.3,770828.0,49521.0,,NaN
8164,103048,"Kings of Summer, The (2013)",2,3.5,2179116.0,156700.0,,NaN
8165,103075,"Purge, The (2013)",4,3.2,2184339.0,158015.0,,NaN
8166,103085,Rapture-Palooza (2013),1,3.0,1879032.0,174188.0,,NaN
8167,103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),2,4.2,2396566.0,159014.0,swashbuckler,NaN
8168,103137,"Bling Ring, The (2013)",2,2.0,2132285.0,96936.0,,NaN
8169,103141,Monsters University (2013),16,3.9,1453405.0,62211.0,,NaN
8170,103171,Schlussmacher (2013),1,1.0,1978524.0,160085.0,,NaN
8171,103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),1,2.0,1776196.0,80518.0,,NaN
8172,103219,Maniac (2012),1,3.5,2103217.0,103620.0,,NaN
8173,103221,Not Suitable for Children (2012),1,2.5,1935065.0,120292.0,,NaN
8174,103228,Pacific Rim (2013),14,3.6,1663662.0,68726.0,,NaN
8175,103233,LEGO Batman: The Movie - DC Heroes Unite (2013),1,3.0,2465238.0,177271.0,,NaN
8176,103235,"Best Offer, The (Migliore offerta, La) (2013)",5,4.0,1924396.0,152742.0,,NaN
8177,103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),1,2.5,391728.0,53928.0,,NaN
8178,103249,World War Z (2013),19,3.0,816711.0,72190.0,,NaN
8179,103253,Elysium (2013),16,3.3,1535108.0,68724.0,,NaN
8180,103335,Despicable Me 2 (2013),19,3.6,1690953.0,93456.0,,NaN
8181,103339,White House Down (2013),6,2.9,2334879.0,117251.0,,NaN
8182,103341,"World's End, The (2013)",18,3.4,1213663.0,107985.0,,NaN
8183,103366,Redemption (Hummingbird) (2013),1,2.0,1893256.0,136418.0,In Netflix queue,NaN
8184,103372,"Heat, The (2013)",6,3.4,2404463.0,136795.0,,NaN
8185,103384,"Lone Ranger, The (2013)",7,2.8,1210819.0,57201.0,,NaN
8186,103449,Passion (2012),1,1.0,1829012.0,109099.0,,NaN
8187,103483,V/H/S/2 (2013),1,4.5,2450186.0,159117.0,,NaN
8188,103502,"Knot, The (2012)",1,1.5,1877797.0,136386.0,Not available from Netflix,NaN
8189,103539,The Spectacular Now (2013),2,3.2,1714206.0,157386.0,,NaN
8190,103543,"Lifeguard, The (2013)",2,3.5,2265534.0,157375.0,In Netflix queue,NaN
8191,103596,Sharknado (2013),4,1.9,2724064.0,205321.0,Anne Boleyn,NaN
8192,103602,Craig Ferguson: I'm Here To Help (2013),1,5.0,2523852.0,178946.0,,NaN
8193,103606,Stuck in Love (2012),1,4.0,2205697.0,111969.0,,NaN
8194,103609,Class Act (1992),1,1.5,103978.0,30963.0,,NaN
8195,103624,Fruitvale Station (2013),2,4.0,2334649.0,157354.0,,NaN
8196,103655,R.I.P.D. (2013),3,1.8,790736.0,49524.0,,NaN
8197,103685,"Field in England, A (2013)",1,4.5,2375574.0,179111.0,In Netflix queue,NaN
8198,103688,"Conjuring, The (2013)",7,4.2,1457767.0,138843.0,,NaN
8199,103755,Turbo (2013),1,2.5,1860353.0,77950.0,,NaN
8200,103772,"Wolverine, The (2013)",16,3.4,1430132.0,76170.0,,NaN
8201,103801,Drinking Buddies (2013),3,2.3,2265398.0,172533.0,,NaN
8202,103810,Red 2 (2013),5,3.2,1821694.0,146216.0,,NaN
8203,103819,Coffee Town (2013),2,2.2,2234025.0,198062.0,,NaN
8204,103865,Revenge for Jolly! (2012),1,2.0,2053423.0,192126.0,,NaN
8205,103883,2 Guns (2013),3,4.0,1272878.0,136400.0,,NaN
8206,103980,Blue Jasmine (2013),4,3.4,2334873.0,160588.0,,NaN
8207,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",3,3.5,2358891.0,179144.0,assassination,NaN
8208,104017,3 dev adam (Three Giant Men) (1973) ,1,0.5,181947.0,58447.0,,NaN
8209,104069,Louis C.K.: Oh My God (2013),4,4.1,2510998.0,185574.0,,NaN
8210,104074,Percy Jackson: Sea of Monsters (2013),2,1.8,1854564.0,76285.0,,NaN
8211,104076,"Smurfs 2, The (2013)",4,1.9,2017020.0,77931.0,,NaN
8212,104078,Alan Partridge: Alpha Papa (2013),1,4.0,469021.0,177699.0,,NaN
